Date,Biomass - Actual Aggregated [MW],Energy storage - Actual Aggregated [MW],Fossil Brown coal/Lignite - Actual Aggregated [MW],Fossil Coal-derived gas - Actual Aggregated [MW],Fossil Gas - Actual Aggregated [MW],Fossil Oil - Actual Aggregated [MW],Fossil Oil shale - Actual Aggregated [MW],Fossil Peat - Actual Aggregated [MW],Geothermal - Actual Aggregated [MW],Hydro Pumped Storage - Actual Aggregated [MW],Hydro Pumped Storage - Actual Consumption [MW],Hydro Run-of-river and poundage - Actual Aggregated [MW],Hydro Water Reservoir - Actual Aggregated [MW],Marine - Actual Aggregated [MW],Nuclear - Actual Aggregated [MW],Other - Actual Aggregated [MW],Other renewable - Actual Aggregated [MW],Solar - Actual Aggregated [MW],Waste - Actual Aggregated [MW],Wind Offshore - Actual Aggregated [MW],Wind Onshore - Actual Aggregated [MW]
2023-01-08,1982.0,0.0,0.0,0.0,20690.0,0.0,0.0,0.0,0.0,3440.0,4547.0,1193.0,0.0,0.0,118495.0,14592.0,0.0,6547.0,5291.0,46166.0,35780.0
2023-01-09,2023.0,0.0,0.0,0.0,23201.0,0.0,0.0,0.0,0.0,3753.0,4557.0,1157.0,0.0,0.0,118571.0,17562.0,0.0,3182.0,4800.0,45886.0,34385.0
2023-01-10,2009.0,0.0,0.0,0.0,27784.0,0.0,0.0,0.0,0.0,2845.0,4251.0,1117.0,0.0,0.0,118521.0,17889.0,0.0,2717.0,4984.0,45058.0,39954.0
2023-01-11,2673.0,0.0,0.0,0.0,22103.0,0.0,0.0,0.0,0.0,3315.0,4348.0,1086.0,0.0,0.0,118133.0,17149.0,0.0,6503.0,5217.0,50378.0,43817.0
2023-01-12,6771.0,0.0,0.0,0.0,21412.0,0.0,0.0,0.0,0.0,2967.0,4714.0,961.0,0.0,0.0,117844.0,17207.0,0.0,981.0,5129.0,48002.0,55020.0
2023-01-13,6674.0,0.0,0.0,0.0,23372.0,0.0,0.0,0.0,0.0,3235.0,4130.0,940.0,0.0,0.0,118011.0,17831.0,0.0,3687.0,5207.0,49294.0,49114.0
2023-01-14,6808.0,0.0,0.0,0.0,21137.0,0.0,0.0,0.0,0.0,2390.0,3054.0,920.0,0.0,0.0,117747.0,16458.0,0.0,838.0,4768.0,44551.0,47320.0
2023-01-15,4829.0,0.0,0.0,0.0,18219.0,0.0,0.0,0.0,0.0,2248.0,4566.0,704.0,0.0,0.0,117848.0,15354.0,0.0,4709.0,5477.0,44517.0,45126.0
2023-01-16,7053.0,0.0,0.0,0.0,22280.0,0.0,0.0,0.0,0.0,3301.0,5244.0,524.0,0.0,0.0,117891.0,17209.0,0.0,2918.0,5655.0,37002.0,36362.0
2023-01-17,6635.0,0.0,0.0,0.0,78183.0,0.0,0.0,0.0,0.0,2667.0,1867.0,515.0,0.0,0.0,118153.0,20815.0,0.0,10600.0,5376.0,3856.0,5250.0
2023-01-18,6817.0,0.0,0.0,0.0,87553.0,0.0,0.0,0.0,0.0,3750.0,4149.0,676.0,0.0,0.0,118144.0,20888.0,0.0,10514.0,5305.0,26147.0,13926.0
2023-01-19,6790.0,0.0,0.0,0.0,92789.0,0.0,0.0,0.0,0.0,3065.0,4117.0,914.0,0.0,0.0,117984.0,21997.0,0.0,5606.0,5301.0,13727.0,12741.0
2023-01-20,6695.0,0.0,0.0,0.0,99059.0,3.0,0.0,0.0,0.0,2085.0,2317.0,1025.0,0.0,0.0,117979.0,22995.0,0.0,2388.0,5262.0,33025.0,11686.0
2023-01-21,6635.0,0.0,0.0,0.0,64893.0,0.0,0.0,0.0,0.0,1253.0,3030.0,1105.0,0.0,0.0,117982.0,21626.0,0.0,6718.0,5458.0,7996.0,8453.0
2023-01-22,6757.0,0.0,0.0,0.0,63251.0,0.0,0.0,0.0,0.0,2132.0,3524.0,1159.0,0.0,0.0,117769.0,22509.0,0.0,2477.0,4871.0,11946.0,5036.0
2023-01-23,7032.0,0.0,0.0,0.0,109269.0,0.0,0.0,0.0,0.0,3161.0,4424.0,1172.0,0.0,0.0,117706.0,22448.0,0.0,2376.0,5377.0,5138.0,6427.0
2023-01-24,6984.0,0.0,0.0,0.0,118018.0,0.0,0.0,0.0,0.0,2819.0,3760.0,1192.0,0.0,0.0,117705.0,22464.0,0.0,1670.0,5557.0,4220.0,6659.0
2023-01-25,6714.0,0.0,0.0,0.0,121382.0,102.0,0.0,0.0,0.0,3628.0,4761.0,1200.0,0.0,0.0,117739.0,22818.0,0.0,1426.0,5083.0,2588.0,490.0
2023-01-26,6839.0,0.0,0.0,0.0,112487.0,0.0,0.0,0.0,0.0,1821.0,3585.0,1162.0,0.0,0.0,117473.0,21958.0,0.0,3777.0,4764.0,35460.0,8649.0
2023-01-27,6747.0,0.0,0.0,0.0,104000.0,0.0,0.0,0.0,0.0,2869.0,4186.0,1120.0,0.0,0.0,117362.0,20318.0,0.0,2149.0,4835.0,25552.0,15466.0
2023-01-28,6635.0,0.0,0.0,0.0,97680.0,0.0,0.0,0.0,0.0,1568.0,2557.0,1105.0,0.0,0.0,117443.0,20090.0,0.0,5911.0,5131.0,739.0,2776.0
2023-01-29,6645.0,0.0,0.0,0.0,71601.0,0.0,0.0,0.0,0.0,1788.0,2203.0,1054.0,0.0,0.0,117288.0,20186.0,0.0,3387.0,5289.0,25219.0,14592.0
2023-01-30,6503.0,0.0,0.0,0.0,63951.0,0.0,0.0,0.0,0.0,3635.0,5808.0,1006.0,0.0,0.0,117127.0,19752.0,0.0,8620.0,5363.0,36341.0,31180.0
2023-01-31,6432.0,0.0,0.0,0.0,61609.0,0.0,0.0,0.0,0.0,3317.0,4388.0,956.0,0.0,0.0,113212.0,19324.0,0.0,3561.0,5231.0,35999.0,29935.0
2023-02-01,6274.0,0.0,0.0,0.0,40028.0,2.0,0.0,0.0,0.0,3508.0,4762.0,936.0,0.0,0.0,94700.0,19142.0,0.0,9847.0,5520.0,51374.0,40570.0
2023-02-02,6390.0,0.0,0.0,0.0,54102.0,0.0,0.0,0.0,0.0,2868.0,4033.0,947.0,0.0,0.0,94665.0,19755.0,0.0,7146.0,5699.0,47985.0,32428.0
2023-02-03,6175.0,0.0,0.0,0.0,46340.0,2.0,0.0,0.0,0.0,3117.0,4320.0,925.0,0.0,0.0,94634.0,19834.0,0.0,3754.0,5439.0,36329.0,33117.0
2023-02-04,6411.0,0.0,0.0,0.0,57384.0,0.0,0.0,0.0,0.0,2049.0,2555.0,917.0,0.0,0.0,94697.0,19393.0,0.0,4841.0,5271.0,3120.0,3301.0
2023-02-05,6503.0,0.0,0.0,0.0,32514.0,0.0,0.0,0.0,0.0,2098.0,5104.0,874.0,0.0,0.0,94768.0,17342.0,0.0,9441.0,5629.0,30969.0,26795.0
2023-02-06,6540.0,0.0,0.0,0.0,72763.0,3.0,0.0,0.0,0.0,3746.0,3389.0,917.0,0.0,0.0,94792.0,19586.0,0.0,13267.0,5539.0,711.0,5870.0
2023-02-07,6366.0,0.0,0.0,0.0,106756.0,0.0,0.0,0.0,0.0,4066.0,5952.0,867.0,0.0,0.0,94746.0,20981.0,0.0,18031.0,5315.0,24.0,5151.0
2023-02-08,6293.0,0.0,0.0,0.0,94888.0,0.0,0.0,0.0,0.0,3026.0,3908.0,809.0,0.0,0.0,94784.0,22634.0,0.0,19872.0,5306.0,703.0,4430.0
2023-02-09,6430.0,0.0,0.0,0.0,94640.0,0.0,0.0,0.0,0.0,3513.0,5076.0,806.0,0.0,0.0,94787.0,20966.0,0.0,13612.0,5282.0,6162.0,10113.0
2023-02-10,6614.0,0.0,0.0,0.0,81789.0,37.0,0.0,0.0,0.0,2897.0,4152.0,782.0,0.0,0.0,94757.0,21945.0,0.0,9233.0,5390.0,15014.0,10122.0
2023-02-11,6649.0,0.0,0.0,0.0,70239.0,0.0,0.0,0.0,0.0,2095.0,2537.0,756.0,0.0,0.0,94856.0,22614.0,0.0,2829.0,5790.0,6623.0,7034.0
2023-02-12,6190.0,0.0,0.0,0.0,58900.0,0.0,0.0,0.0,0.0,2071.0,4363.0,742.0,0.0,0.0,94870.0,20992.0,0.0,4211.0,5550.0,374.0,1597.0
2023-02-13,6616.0,0.0,0.0,0.0,107554.0,0.0,0.0,0.0,0.0,3948.0,6568.0,668.0,0.0,0.0,94825.0,20531.0,0.0,20496.0,5095.0,632.0,3577.0
2023-02-14,6605.0,0.0,0.0,0.0,108187.0,0.0,0.0,0.0,0.0,3594.0,5599.0,561.0,0.0,0.0,94841.0,19625.0,0.0,20487.0,5693.0,574.0,4110.0
2023-02-15,6622.0,0.0,0.0,0.0,82085.0,0.0,0.0,0.0,0.0,2908.0,2652.0,529.0,0.0,0.0,94866.0,19729.0,0.0,17134.0,5517.0,11531.0,11406.0
2023-02-16,6666.0,0.0,0.0,0.0,58519.0,0.0,0.0,0.0,0.0,3055.0,4634.0,473.0,0.0,0.0,94562.0,18879.0,0.0,8920.0,4840.0,33057.0,24866.0
2023-02-17,6598.0,0.0,0.0,0.0,33559.0,0.0,0.0,0.0,0.0,2744.0,3211.0,516.0,0.0,0.0,94601.0,16683.0,0.0,7042.0,5589.0,49349.0,43495.0
2023-02-18,6722.0,0.0,0.0,0.0,36933.0,0.0,0.0,0.0,0.0,2122.0,3279.0,553.0,0.0,0.0,94571.0,17374.0,0.0,2868.0,6528.0,50408.0,44174.0
2023-02-19,4952.0,0.0,0.0,0.0,40149.0,0.0,0.0,0.0,0.0,3153.0,3669.0,593.0,0.0,0.0,94619.0,16822.0,0.0,4769.0,6167.0,27351.0,22706.0
2023-02-20,5154.0,0.0,0.0,0.0,41052.0,0.0,0.0,0.0,0.0,2529.0,6118.0,589.0,0.0,0.0,94272.0,19011.0,0.0,5009.0,5847.0,45489.0,26273.0
2023-02-21,6315.0,0.0,0.0,0.0,80617.0,0.0,0.0,0.0,0.0,2450.0,2281.0,557.0,0.0,0.0,94403.0,20220.0,0.0,5110.0,5717.0,5617.0,2771.0
2023-02-22,6058.0,0.0,0.0,0.0,98787.0,0.0,0.0,0.0,0.0,1827.0,2549.0,523.0,0.0,0.0,94355.0,19855.0,0.0,6764.0,5804.0,2282.0,6686.0
2023-02-23,6426.0,0.0,0.0,0.0,106060.0,0.0,0.0,0.0,0.0,1657.0,2646.0,510.0,0.0,0.0,94417.0,18824.0,0.0,5788.0,5751.0,5657.0,2755.0
2023-02-24,6522.0,0.0,0.0,0.0,74829.0,14.0,0.0,0.0,0.0,1254.0,666.0,503.0,0.0,0.0,94692.0,18470.0,0.0,7871.0,5628.0,19203.0,10789.0
2023-02-25,6610.0,0.0,0.0,0.0,39884.0,0.0,0.0,0.0,0.0,3126.0,3609.0,512.0,0.0,0.0,94809.0,18473.0,0.0,16366.0,5984.0,33204.0,19680.0
2023-02-26,6722.0,0.0,0.0,0.0,38487.0,0.0,0.0,0.0,0.0,1504.0,4695.0,487.0,0.0,0.0,94870.0,17960.0,0.0,25875.0,6452.0,35837.0,29918.0
2023-02-27,6577.0,0.0,0.0,0.0,77107.0,0.0,0.0,0.0,0.0,3008.0,2878.0,441.0,0.0,0.0,94699.0,20101.0,0.0,25579.0,6455.0,21368.0,21121.0
2023-02-28,6506.0,0.0,0.0,0.0,92279.0,0.0,0.0,0.0,0.0,2958.0,3691.0,367.0,0.0,0.0,94629.0,20545.0,0.0,24215.0,6454.0,7737.0,15800.0
2023-03-01,6707.0,0.0,0.0,0.0,88313.0,0.0,0.0,0.0,0.0,3002.0,3899.0,374.0,0.0,0.0,94601.0,21260.0,0.0,28283.0,6513.0,13256.0,16811.0
2023-03-02,6184.0,0.0,0.0,0.0,86235.0,0.0,0.0,0.0,0.0,3329.0,4052.0,390.0,0.0,0.0,94655.0,21407.0,0.0,27084.0,6601.0,24766.0,15943.0
2023-03-03,4113.0,0.0,0.0,0.0,106842.0,0.0,0.0,0.0,0.0,3276.0,3872.0,384.0,0.0,0.0,94653.0,23054.0,0.0,14533.0,6572.0,15217.0,8097.0
2023-03-04,4928.0,0.0,0.0,0.0,82429.0,0.0,0.0,0.0,0.0,2524.0,3242.0,386.0,0.0,0.0,94529.0,21948.0,0.0,6964.0,6519.0,8628.0,5728.0
2023-03-05,5891.0,0.0,0.0,0.0,70103.0,0.0,0.0,0.0,0.0,1096.0,3728.0,389.0,0.0,0.0,94479.0,21479.0,0.0,7120.0,6435.0,4302.0,2874.0
2023-03-06,1387.0,0.0,0.0,0.0,94039.0,0.0,0.0,0.0,0.0,3673.0,4246.0,392.0,0.0,0.0,93988.0,20355.0,0.0,11732.0,6091.0,20693.0,15297.0
2023-03-07,921.0,0.0,0.0,0.0,94834.0,79.0,0.0,0.0,0.0,3034.0,2959.0,409.0,0.0,0.0,93725.0,21413.0,0.0,5139.0,5637.0,5681.0,19856.0
2023-03-08,885.0,0.0,0.0,0.0,99574.0,0.0,0.0,0.0,0.0,2380.0,3345.0,664.0,0.0,0.0,93627.0,22068.0,0.0,1134.0,5399.0,28046.0,5747.0
2023-03-09,1128.0,0.0,0.0,0.0,59938.0,0.0,0.0,0.0,0.0,1219.0,2009.0,1175.0,0.0,0.0,93354.0,22112.0,0.0,7421.0,5223.0,5478.0,21395.0
2023-03-10,1251.0,0.0,0.0,0.0,52194.0,0.0,0.0,0.0,0.0,2327.0,3127.0,1063.0,0.0,0.0,93239.0,21407.0,0.0,5946.0,5012.0,29068.0,33765.0
2023-03-11,1473.0,0.0,0.0,0.0,37468.0,0.0,0.0,0.0,0.0,2091.0,3790.0,1086.0,0.0,0.0,93216.0,21083.0,0.0,25233.0,5347.0,2830.0,2720.0
2023-03-12,1830.0,0.0,0.0,0.0,28221.0,0.0,0.0,0.0,0.0,2684.0,4615.0,1161.0,0.0,0.0,93111.0,19614.0,0.0,11692.0,5519.0,41624.0,30369.0
2023-03-13,1791.0,0.0,0.0,0.0,24598.0,0.0,0.0,0.0,0.0,5102.0,6427.0,1180.0,0.0,0.0,92970.0,16917.0,0.0,19443.0,5975.0,49225.0,50085.0
2023-03-14,1736.0,0.0,0.0,0.0,40650.0,0.0,0.0,0.0,0.0,2764.0,4945.0,1196.0,0.0,0.0,92995.0,18686.0,0.0,8292.0,5626.0,29639.0,31627.0
2023-03-15,1873.0,0.0,0.0,0.0,78789.0,0.0,0.0,0.0,0.0,2816.0,4368.0,1132.0,0.0,0.0,92963.0,21372.0,0.0,24829.0,5503.0,6545.0,8005.0
2023-03-16,1946.0,0.0,0.0,0.0,34889.0,0.0,0.0,0.0,0.0,3081.0,5346.0,1145.0,0.0,0.0,92652.0,19654.0,0.0,24905.0,5426.0,40749.0,28869.0
2023-03-17,1919.0,0.0,0.0,0.0,41885.0,0.0,0.0,0.0,0.0,3909.0,3972.0,1211.0,0.0,0.0,89511.0,18760.0,0.0,18369.0,5788.0,15668.0,17275.0
2023-03-18,1957.0,0.0,0.0,0.0,36800.0,0.0,0.0,0.0,0.0,2877.0,3134.0,1219.0,0.0,0.0,82990.0,19627.0,0.0,18116.0,5787.0,12170.0,15624.0
2023-03-19,1971.0,0.0,0.0,0.0,40146.0,0.0,0.0,0.0,0.0,2913.0,3616.0,1216.0,0.0,0.0,82930.0,19305.0,0.0,13135.0,5823.0,7935.0,7522.0
2023-03-20,1978.0,0.0,0.0,0.0,76107.0,121.0,0.0,0.0,0.0,2829.0,3892.0,1195.0,0.0,0.0,82871.0,21365.0,0.0,11439.0,5806.0,36126.0,14078.0
2023-03-21,1914.0,0.0,0.0,0.0,67019.0,0.0,0.0,0.0,0.0,1139.0,2042.0,1151.0,0.0,0.0,82718.0,20515.0,0.0,10825.0,5677.0,35358.0,19608.0
2023-03-22,1892.0,0.0,0.0,0.0,22372.0,11.0,0.0,0.0,0.0,2675.0,4128.0,1122.0,0.0,0.0,82572.0,17357.0,0.0,8460.0,5325.0,48548.0,45388.0
2023-03-23,1903.0,0.0,0.0,0.0,20752.0,0.0,0.0,0.0,0.0,4472.0,6776.0,1072.0,0.0,0.0,82453.0,16273.0,0.0,17394.0,5240.0,47199.0,44544.0
2023-03-24,1871.0,0.0,0.0,0.0,18538.0,0.0,0.0,0.0,0.0,4847.0,6182.0,1069.0,0.0,0.0,82373.0,16632.0,0.0,20710.0,5437.0,49412.0,41578.0
2023-03-25,1956.0,0.0,0.0,0.0,20956.0,0.0,0.0,0.0,0.0,2355.0,4797.0,1131.0,0.0,0.0,82388.0,16330.0,0.0,18739.0,5772.0,44498.0,48489.0
2023-03-26,1862.0,0.0,0.0,0.0,27480.0,0.0,0.0,0.0,0.0,3186.0,4405.0,1096.0,0.0,0.0,78923.0,14898.0,0.0,7744.0,5846.0,19351.0,18126.0
2023-03-27,1981.0,0.0,0.0,0.0,69782.0,40.0,0.0,0.0,0.0,3953.0,4973.0,988.0,0.0,0.0,82296.0,15047.0,0.0,27077.0,5817.0,15125.0,13744.0
2023-03-28,2014.0,0.0,0.0,0.0,67983.0,44.0,0.0,0.0,0.0,4167.0,6060.0,1008.0,0.0,0.0,82134.0,15690.0,0.0,19996.0,5908.0,24447.0,12436.0
2023-03-29,1970.0,0.0,0.0,0.0,60316.0,0.0,0.0,0.0,0.0,2854.0,3605.0,972.0,0.0,0.0,81877.0,15307.0,0.0,15895.0,6105.0,23861.0,19951.0
2023-03-30,1915.0,0.0,0.0,0.0,20868.0,5.0,0.0,0.0,0.0,4420.0,6169.0,978.0,0.0,0.0,81643.0,15065.0,0.0,21968.0,6012.0,49064.0,37484.0
2023-03-31,1885.0,0.0,0.0,0.0,24705.0,0.0,0.0,0.0,0.0,4177.0,4754.0,995.0,0.0,0.0,81747.0,15128.0,0.0,11017.0,5747.0,47920.0,48491.0
2023-04-01,1873.0,0.0,0.0,0.0,20949.0,0.0,0.0,0.0,0.0,3570.0,4769.0,915.0,0.0,0.0,81707.0,15904.0,0.0,8248.0,6160.0,31736.0,33509.0
2023-04-02,1906.0,0.0,0.0,0.0,24760.0,109.0,0.0,0.0,0.0,1570.0,2157.0,750.0,0.0,0.0,81704.0,17511.0,0.0,9388.0,5646.0,38644.0,19387.0
2023-04-03,1844.0,0.0,0.0,0.0,42656.0,0.0,0.0,0.0,0.0,2291.0,4536.0,763.0,0.0,0.0,81631.0,16974.0,0.0,42269.0,5503.0,14087.0,16786.0
2023-04-04,1834.0,0.0,0.0,0.0,53756.0,0.0,0.0,0.0,0.0,4596.0,5014.0,852.0,0.0,0.0,81476.0,17335.0,0.0,41558.0,5437.0,6802.0,7700.0
2023-04-05,1813.0,0.0,0.0,0.0,67424.0,0.0,0.0,0.0,0.0,4381.0,4318.0,951.0,0.0,0.0,81104.0,17237.0,0.0,39132.0,5209.0,89.0,615.0
2023-04-06,1751.0,0.0,0.0,0.0,62268.0,38.0,0.0,0.0,0.0,2665.0,4504.0,990.0,0.0,0.0,80817.0,18666.0,0.0,8932.0,5147.0,15774.0,15097.0
2023-04-07,1766.0,0.0,0.0,0.0,55236.0,0.0,0.0,0.0,0.0,3136.0,3808.0,1017.0,0.0,0.0,80494.0,17763.0,0.0,14070.0,5456.0,9479.0,6524.0
2023-04-08,1834.0,0.0,0.0,0.0,36156.0,0.0,0.0,0.0,0.0,2167.0,2097.0,1029.0,0.0,0.0,80293.0,17596.0,0.0,20702.0,5690.0,839.0,1743.0
2023-04-09,1816.0,0.0,0.0,0.0,30208.0,0.0,0.0,0.0,0.0,3301.0,4523.0,1026.0,0.0,0.0,80072.0,15107.0,0.0,35184.0,5612.0,1612.0,3784.0
2023-04-10,1831.0,0.0,0.0,0.0,21855.0,0.0,0.0,0.0,0.0,1969.0,4070.0,1001.0,0.0,0.0,79794.0,14837.0,0.0,14176.0,5239.0,40429.0,28951.0
2023-04-11,1877.0,0.0,0.0,0.0,28362.0,16.0,0.0,0.0,0.0,4026.0,3460.0,981.0,0.0,0.0,79330.0,16549.0,0.0,29461.0,5572.0,40459.0,28224.0
2023-04-12,1896.0,0.0,0.0,0.0,32641.0,0.0,0.0,0.0,0.0,3959.0,4500.0,973.0,0.0,0.0,79207.0,16552.0,0.0,23635.0,5455.0,41806.0,29665.0
2023-04-13,1950.0,0.0,0.0,0.0,40265.0,0.0,0.0,0.0,0.0,2577.0,4874.0,1026.0,0.0,0.0,79210.0,16194.0,0.0,32461.0,5517.0,42853.0,30021.0
2023-04-14,1892.0,0.0,0.0,0.0,61961.0,0.0,0.0,0.0,0.0,4212.0,2718.0,1039.0,0.0,0.0,79267.0,17972.0,0.0,31033.0,5774.0,6821.0,8685.0
2023-04-15,1909.0,0.0,0.0,0.0,31026.0,0.0,0.0,0.0,0.0,2995.0,4651.0,999.0,0.0,0.0,84037.0,16623.0,0.0,38885.0,5574.0,7848.0,15176.0
2023-04-16,1899.0,0.0,0.0,0.0,35660.0,0.0,0.0,0.0,0.0,1132.0,3565.0,982.0,0.0,0.0,88064.0,13643.0,0.0,13881.0,5218.0,4822.0,9410.0
2023-04-17,1874.0,0.0,0.0,0.0,57708.0,0.0,0.0,0.0,0.0,4634.0,2983.0,934.0,0.0,0.0,88839.0,14961.0,0.0,18624.0,4865.0,9248.0,7724.0
2023-04-18,1848.0,0.0,0.0,0.0,32522.0,0.0,0.0,0.0,0.0,3282.0,5354.0,884.0,0.0,0.0,88778.0,14679.0,0.0,33652.0,5080.0,25750.0,21611.0
2023-04-19,1883.0,0.0,0.0,0.0,31640.0,9.0,0.0,0.0,0.0,3989.0,5674.0,859.0,0.0,0.0,88181.0,14051.0,0.0,40764.0,5156.0,34402.0,24359.0
2023-04-20,1932.0,0.0,0.0,0.0,37077.0,0.0,0.0,0.0,0.0,4661.0,6441.0,834.0,0.0,0.0,88204.0,15464.0,0.0,16735.0,5053.0,32151.0,17901.0
2023-04-21,1947.0,0.0,0.0,0.0,48552.0,5.0,0.0,0.0,0.0,3535.0,4925.0,830.0,0.0,0.0,82439.0,16665.0,0.0,34297.0,4985.0,11755.0,9560.0
2023-04-22,1890.0,0.0,0.0,0.0,32809.0,0.0,0.0,0.0,0.0,2660.0,3732.0,809.0,0.0,0.0,69554.0,17641.0,0.0,14459.0,5117.0,1874.0,6955.0
2023-04-23,1843.0,0.0,0.0,0.0,31195.0,0.0,0.0,0.0,0.0,1332.0,4169.0,830.0,0.0,0.0,69277.0,15921.0,0.0,19981.0,5177.0,19035.0,23257.0
2023-04-24,1830.0,0.0,0.0,0.0,39271.0,0.0,0.0,0.0,0.0,4087.0,2777.0,842.0,0.0,0.0,69660.0,17187.0,0.0,22231.0,4988.0,21751.0,24634.0
2023-04-25,1815.0,0.0,0.0,0.0,59649.0,0.0,0.0,0.0,0.0,1898.0,4902.0,866.0,0.0,0.0,69652.0,15965.0,0.0,29197.0,4957.0,9233.0,6041.0
2023-04-26,1815.0,0.0,0.0,0.0,65073.0,0.0,0.0,0.0,0.0,3680.0,5055.0,868.0,0.0,0.0,69599.0,16984.0,0.0,35553.0,5209.0,1064.0,1875.0
2023-04-27,1263.0,0.0,0.0,0.0,52232.0,0.0,0.0,0.0,0.0,4045.0,3560.0,827.0,0.0,0.0,69596.0,16004.0,0.0,36376.0,5002.0,9280.0,7884.0
2023-04-28,768.0,0.0,0.0,0.0,64938.0,3.0,0.0,0.0,0.0,954.0,2975.0,815.0,0.0,0.0,69446.0,16376.0,0.0,13312.0,5080.0,21498.0,17454.0
2023-04-29,794.0,0.0,0.0,0.0,38191.0,0.0,0.0,0.0,0.0,1940.0,3111.0,878.0,0.0,0.0,69561.0,15995.0,0.0,16005.0,5457.0,3516.0,4668.0
2023-04-30,808.0,0.0,0.0,0.0,26799.0,0.0,0.0,0.0,0.0,2973.0,4348.0,857.0,0.0,0.0,69538.0,15213.0,0.0,39708.0,5582.0,1184.0,6550.0
2023-05-01,698.0,0.0,0.0,0.0,27375.0,0.0,0.0,0.0,0.0,1299.0,4012.0,812.0,0.0,0.0,69375.0,14565.0,0.0,26735.0,5412.0,979.0,4989.0
2023-05-02,590.0,0.0,0.0,0.0,50435.0,3.0,0.0,0.0,0.0,2974.0,2138.0,758.0,0.0,0.0,69515.0,14059.0,0.0,36410.0,5231.0,6533.0,6215.0
2023-05-03,597.0,0.0,0.0,0.0,29419.0,0.0,0.0,0.0,0.0,1833.0,2804.0,664.0,0.0,0.0,69561.0,15434.0,0.0,46572.0,5240.0,13342.0,11335.0
2023-05-04,702.0,0.0,0.0,0.0,30251.0,9.0,0.0,0.0,0.0,3577.0,4133.0,663.0,0.0,0.0,69429.0,14536.0,0.0,40065.0,5326.0,12887.0,12029.0
2023-05-05,832.0,0.0,0.0,0.0,41976.0,11.0,0.0,0.0,0.0,2346.0,3788.0,626.0,0.0,0.0,69459.0,15233.0,0.0,23411.0,5281.0,7289.0,5785.0
2023-05-06,819.0,0.0,0.0,0.0,29121.0,0.0,0.0,0.0,0.0,2490.0,2590.0,616.0,0.0,0.0,69426.0,16387.0,0.0,25016.0,5302.0,319.0,2294.0
2023-05-07,870.0,0.0,0.0,0.0,29822.0,0.0,0.0,0.0,0.0,2656.0,2758.0,627.0,0.0,0.0,69115.0,15757.0,0.0,14821.0,5602.0,397.0,1254.0
2023-05-08,1080.0,0.0,0.0,0.0,34402.0,0.0,0.0,0.0,0.0,2493.0,3548.0,591.0,0.0,0.0,69299.0,15355.0,0.0,18199.0,5481.0,8998.0,1575.0
2023-05-09,1733.0,0.0,0.0,0.0,55471.0,1.0,0.0,0.0,0.0,2016.0,2730.0,566.0,0.0,0.0,69271.0,16360.0,0.0,8226.0,5302.0,14229.0,8581.0
2023-05-10,1781.0,0.0,0.0,0.0,40257.0,0.0,0.0,0.0,0.0,2758.0,3970.0,783.0,0.0,0.0,69227.0,16008.0,0.0,18173.0,5325.0,2935.0,6038.0
2023-05-11,1759.0,0.0,0.0,0.0,65546.0,0.0,0.0,0.0,0.0,2790.0,3473.0,849.0,0.0,0.0,69229.0,16149.0,0.0,22218.0,5392.0,433.0,2579.0
2023-05-12,1499.0,0.0,0.0,0.0,44144.0,0.0,0.0,0.0,0.0,2802.0,2478.0,940.0,0.0,0.0,69112.0,16452.0,0.0,16723.0,5701.0,29242.0,10118.0
2023-05-13,1220.0,0.0,0.0,0.0,26782.0,0.0,0.0,0.0,0.0,3563.0,4856.0,936.0,0.0,0.0,68974.0,16082.0,0.0,41868.0,6535.0,31268.0,12965.0
2023-05-14,1342.0,0.0,0.0,0.0,28022.0,151.0,0.0,0.0,0.0,940.0,4557.0,913.0,0.0,0.0,68962.0,16835.0,0.0,35760.0,6746.0,5922.0,5266.0
2023-05-15,1398.0,0.0,0.0,0.0,32122.0,0.0,0.0,0.0,0.0,3202.0,1971.0,829.0,0.0,0.0,68908.0,15465.0,0.0,16255.0,6385.0,19889.0,11670.0
2023-05-16,1413.0,0.0,0.0,0.0,27759.0,0.0,0.0,0.0,0.0,2808.0,6126.0,696.0,0.0,0.0,68876.0,14639.0,0.0,36534.0,6069.0,4777.0,14397.0
2023-05-17,1322.0,0.0,0.0,0.0,32631.0,0.0,0.0,0.0,0.0,4007.0,5136.0,634.0,0.0,0.0,68848.0,14753.0,0.0,41797.0,6171.0,2066.0,10415.0
2023-05-18,1246.0,0.0,0.0,0.0,28472.0,0.0,0.0,0.0,0.0,2347.0,3907.0,611.0,0.0,0.0,68792.0,14530.0,0.0,44936.0,6555.0,4568.0,8604.0
2023-05-19,1311.0,0.0,0.0,0.0,27031.0,0.0,0.0,0.0,0.0,1844.0,3967.0,559.0,0.0,0.0,68742.0,15653.0,0.0,45489.0,6654.0,9136.0,10852.0
2023-05-20,1245.0,0.0,0.0,0.0,24272.0,0.0,0.0,0.0,0.0,3205.0,4519.0,514.0,0.0,0.0,68635.0,14852.0,0.0,40819.0,6571.0,21187.0,19311.0
2023-05-21,1268.0,0.0,0.0,0.0,23397.0,0.0,0.0,0.0,0.0,1802.0,4668.0,519.0,0.0,0.0,68295.0,14711.0,0.0,34934.0,6194.0,13610.0,10349.0
