"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"26.04.2022 22:30 - 26.04.2022 22:45","54444","55107"
"26.04.2022 22:45 - 26.04.2022 23:00","53304","53816"
"26.04.2022 23:00 - 26.04.2022 23:15","52207","52602"
"26.04.2022 23:15 - 26.04.2022 23:30","51397","51803"
"26.04.2022 23:30 - 26.04.2022 23:45","50495","50806"
"26.04.2022 23:45 - 27.04.2022 00:00","49808","50054"
"27.04.2022 00:00 - 27.04.2022 00:15","48769","49061"
"27.04.2022 00:15 - 27.04.2022 00:30","48358","48358"
"27.04.2022 00:30 - 27.04.2022 00:45","47798","47786"
"27.04.2022 00:45 - 27.04.2022 01:00","47482","47169"
"27.04.2022 01:00 - 27.04.2022 01:15","46970","46806"
"27.04.2022 01:15 - 27.04.2022 01:30","46598","46366"
"27.04.2022 01:30 - 27.04.2022 01:45","46279","46091"
"27.04.2022 01:45 - 27.04.2022 02:00","45966","45905"
"27.04.2022 02:00 - 27.04.2022 02:15","45676","45792"
"27.04.2022 02:15 - 27.04.2022 02:30","45722","45573"
"27.04.2022 02:30 - 27.04.2022 02:45","45640","45801"
"27.04.2022 02:45 - 27.04.2022 03:00","45779","45740"
"27.04.2022 03:00 - 27.04.2022 03:15","45776","45619"
"27.04.2022 03:15 - 27.04.2022 03:30","45922","45906"
"27.04.2022 03:30 - 27.04.2022 03:45","45949","46133"
"27.04.2022 03:45 - 27.04.2022 04:00","46153","46421"
"27.04.2022 04:00 - 27.04.2022 04:15","46647","46817"
"27.04.2022 04:15 - 27.04.2022 04:30","47066","47355"
"27.04.2022 04:30 - 27.04.2022 04:45","47319","48011"
"27.04.2022 04:45 - 27.04.2022 05:00","47853","48457"
"27.04.2022 05:00 - 27.04.2022 05:15","48910","49416"
"27.04.2022 05:15 - 27.04.2022 05:30","49270","50061"
"27.04.2022 05:30 - 27.04.2022 05:45","50284","51120"
"27.04.2022 05:45 - 27.04.2022 06:00","51546","52366"
"27.04.2022 06:00 - 27.04.2022 06:15","53750","55197"
"27.04.2022 06:15 - 27.04.2022 06:30","55363","56924"
"27.04.2022 06:30 - 27.04.2022 06:45","56428","58410"
"27.04.2022 06:45 - 27.04.2022 07:00","57660","59791"
"27.04.2022 07:00 - 27.04.2022 07:15","59203","61378"
"27.04.2022 07:15 - 27.04.2022 07:30","59821","62360"
"27.04.2022 07:30 - 27.04.2022 07:45","60800","62882"
"27.04.2022 07:45 - 27.04.2022 08:00","61483","63510"
"27.04.2022 08:00 - 27.04.2022 08:15","62155","64364"
"27.04.2022 08:15 - 27.04.2022 08:30","62890","64626"
"27.04.2022 08:30 - 27.04.2022 08:45","63290","65062"
"27.04.2022 08:45 - 27.04.2022 09:00","63344","65359"
"27.04.2022 09:00 - 27.04.2022 09:15","63501","64894"
"27.04.2022 09:15 - 27.04.2022 09:30","64144","65355"
"27.04.2022 09:30 - 27.04.2022 09:45","64367","65622"
"27.04.2022 09:45 - 27.04.2022 10:00","64609","66021"
"27.04.2022 10:00 - 27.04.2022 10:15","64864","66058"
"27.04.2022 10:15 - 27.04.2022 10:30","64846","66394"
"27.04.2022 10:30 - 27.04.2022 10:45","65200","66726"
"27.04.2022 10:45 - 27.04.2022 11:00","65326","66664"
"27.04.2022 11:00 - 27.04.2022 11:15","65519","66759"
"27.04.2022 11:15 - 27.04.2022 11:30","65874","66561"
"27.04.2022 11:30 - 27.04.2022 11:45","66008","66832"
"27.04.2022 11:45 - 27.04.2022 12:00","65814","66845"
"27.04.2022 12:00 - 27.04.2022 12:15","65448","66879"
"27.04.2022 12:15 - 27.04.2022 12:30","65260","66042"
"27.04.2022 12:30 - 27.04.2022 12:45","65144","65856"
"27.04.2022 12:45 - 27.04.2022 13:00","65107","65452"
"27.04.2022 13:00 - 27.04.2022 13:15","65027","65480"
"27.04.2022 13:15 - 27.04.2022 13:30","64445","64957"
"27.04.2022 13:30 - 27.04.2022 13:45","63960","64472"
"27.04.2022 13:45 - 27.04.2022 14:00","63273","63934"
"27.04.2022 14:00 - 27.04.2022 14:15","62944","63803"
"27.04.2022 14:15 - 27.04.2022 14:30","62907","63403"
"27.04.2022 14:30 - 27.04.2022 14:45","62583","63264"
"27.04.2022 14:45 - 27.04.2022 15:00","62290","62920"
"27.04.2022 15:00 - 27.04.2022 15:15","61926","63339"
"27.04.2022 15:15 - 27.04.2022 15:30","61661","63163"
"27.04.2022 15:30 - 27.04.2022 15:45","61480","62898"
"27.04.2022 15:45 - 27.04.2022 16:00","61180","62398"
"27.04.2022 16:00 - 27.04.2022 16:15","60900","61794"
"27.04.2022 16:15 - 27.04.2022 16:30","60541","61354"
"27.04.2022 16:30 - 27.04.2022 16:45","60337","61205"
"27.04.2022 16:45 - 27.04.2022 17:00","60253","61045"
"27.04.2022 17:00 - 27.04.2022 17:15","60480","61394"
"27.04.2022 17:15 - 27.04.2022 17:30","60432","61123"
"27.04.2022 17:30 - 27.04.2022 17:45","60401","61542"
"27.04.2022 17:45 - 27.04.2022 18:00","60351","61860"
"27.04.2022 18:00 - 27.04.2022 18:15","60335","62088"
"27.04.2022 18:15 - 27.04.2022 18:30","60353","62051"
"27.04.2022 18:30 - 27.04.2022 18:45","60626","62252"
"27.04.2022 18:45 - 27.04.2022 19:00","60747","62245"
"27.04.2022 19:00 - 27.04.2022 19:15","60995","62601"
"27.04.2022 19:15 - 27.04.2022 19:30","60739","62373"
"27.04.2022 19:30 - 27.04.2022 19:45","60760","62368"
"27.04.2022 19:45 - 27.04.2022 20:00","60544","62313"
"27.04.2022 20:00 - 27.04.2022 20:15","60228","62091"
"27.04.2022 20:15 - 27.04.2022 20:30","59900","61631"
"27.04.2022 20:30 - 27.04.2022 20:45","59482","61437"
"27.04.2022 20:45 - 27.04.2022 21:00","58967","61173"
"27.04.2022 21:00 - 27.04.2022 21:15","58474","60942"
"27.04.2022 21:15 - 27.04.2022 21:30","57818","59960"
"27.04.2022 21:30 - 27.04.2022 21:45","56873","59061"
"27.04.2022 21:45 - 27.04.2022 22:00","56003","57948"
"27.04.2022 22:00 - 27.04.2022 22:15","55698","57185"
"27.04.2022 22:15 - 27.04.2022 22:30","54928","56109"
"27.04.2022 22:30 - 27.04.2022 22:45","53948","55097"
"27.04.2022 22:45 - 27.04.2022 23:00","52892","54173"
"27.04.2022 23:00 - 27.04.2022 23:15","51875","52835"
"27.04.2022 23:15 - 27.04.2022 23:30","51081","51937"
"27.04.2022 23:30 - 27.04.2022 23:45","50257","51090"
"27.04.2022 23:45 - 28.04.2022 00:00","49599","50120"
"28.04.2022 00:00 - 28.04.2022 00:15","48416","49096"
"28.04.2022 00:15 - 28.04.2022 00:30","47958","48546"
"28.04.2022 00:30 - 28.04.2022 00:45","47360","48098"
"28.04.2022 00:45 - 28.04.2022 01:00","46892","47428"
"28.04.2022 01:00 - 28.04.2022 01:15","46596","46940"
"28.04.2022 01:15 - 28.04.2022 01:30","46218","46578"
"28.04.2022 01:30 - 28.04.2022 01:45","45828","46302"
"28.04.2022 01:45 - 28.04.2022 02:00","45689","45905"
"28.04.2022 02:00 - 28.04.2022 02:15","45137","45956"
"28.04.2022 02:15 - 28.04.2022 02:30","45161","45827"
"28.04.2022 02:30 - 28.04.2022 02:45","45001","45904"
"28.04.2022 02:45 - 28.04.2022 03:00","45257","45909"
"28.04.2022 03:00 - 28.04.2022 03:15","45267","45979"
"28.04.2022 03:15 - 28.04.2022 03:30","45239","45951"
"28.04.2022 03:30 - 28.04.2022 03:45","45402","46206"
"28.04.2022 03:45 - 28.04.2022 04:00","45549","46283"
"28.04.2022 04:00 - 28.04.2022 04:15","46049","46717"
"28.04.2022 04:15 - 28.04.2022 04:30","46338","47167"
"28.04.2022 04:30 - 28.04.2022 04:45","46779","47720"
"28.04.2022 04:45 - 28.04.2022 05:00","47242","48429"
"28.04.2022 05:00 - 28.04.2022 05:15","48086","49613"
"28.04.2022 05:15 - 28.04.2022 05:30","48845","50554"
"28.04.2022 05:30 - 28.04.2022 05:45","49804","51290"
"28.04.2022 05:45 - 28.04.2022 06:00","51032","52654"
"28.04.2022 06:00 - 28.04.2022 06:15","53258","54951"
"28.04.2022 06:15 - 28.04.2022 06:30","54391","56889"
"28.04.2022 06:30 - 28.04.2022 06:45","55390","58331"
"28.04.2022 06:45 - 28.04.2022 07:00","56776","59475"
"28.04.2022 07:00 - 28.04.2022 07:15","58269","60877"
"28.04.2022 07:15 - 28.04.2022 07:30","59300","61895"
"28.04.2022 07:30 - 28.04.2022 07:45","60097","62675"
"28.04.2022 07:45 - 28.04.2022 08:00","60883","63356"
"28.04.2022 08:00 - 28.04.2022 08:15","61600","64158"
"28.04.2022 08:15 - 28.04.2022 08:30","62248","64765"
"28.04.2022 08:30 - 28.04.2022 08:45","62674","65209"
"28.04.2022 08:45 - 28.04.2022 09:00","62691","65226"
"28.04.2022 09:00 - 28.04.2022 09:15","62633","64948"
"28.04.2022 09:15 - 28.04.2022 09:30","63054","64953"
"28.04.2022 09:30 - 28.04.2022 09:45","63254","65164"
"28.04.2022 09:45 - 28.04.2022 10:00","63544","65405"
"28.04.2022 10:00 - 28.04.2022 10:15","63776","65564"
"28.04.2022 10:15 - 28.04.2022 10:30","63836","65831"
"28.04.2022 10:30 - 28.04.2022 10:45","64252","65881"
"28.04.2022 10:45 - 28.04.2022 11:00","64637","65897"
"28.04.2022 11:00 - 28.04.2022 11:15","64874","65589"
"28.04.2022 11:15 - 28.04.2022 11:30","65211","65889"
"28.04.2022 11:30 - 28.04.2022 11:45","65260","66071"
"28.04.2022 11:45 - 28.04.2022 12:00","65324","65896"
"28.04.2022 12:00 - 28.04.2022 12:15","65146","65343"
"28.04.2022 12:15 - 28.04.2022 12:30","65023","65081"
"28.04.2022 12:30 - 28.04.2022 12:45","65039","65429"
"28.04.2022 12:45 - 28.04.2022 13:00","64924","65307"
"28.04.2022 13:00 - 28.04.2022 13:15","64659","65192"
"28.04.2022 13:15 - 28.04.2022 13:30","64082","64508"
"28.04.2022 13:30 - 28.04.2022 13:45","63560","64026"
"28.04.2022 13:45 - 28.04.2022 14:00","62891","63833"
"28.04.2022 14:00 - 28.04.2022 14:15","62759","63617"
"28.04.2022 14:15 - 28.04.2022 14:30","62622","63682"
"28.04.2022 14:30 - 28.04.2022 14:45","62361","63261"
"28.04.2022 14:45 - 28.04.2022 15:00","62254","62888"
"28.04.2022 15:00 - 28.04.2022 15:15","61952","62842"
"28.04.2022 15:15 - 28.04.2022 15:30","61693","62563"
"28.04.2022 15:30 - 28.04.2022 15:45","61235","62089"
"28.04.2022 15:45 - 28.04.2022 16:00","60863","61874"
"28.04.2022 16:00 - 28.04.2022 16:15","60689","61135"
"28.04.2022 16:15 - 28.04.2022 16:30","60205","60715"
"28.04.2022 16:30 - 28.04.2022 16:45","59999","60694"
"28.04.2022 16:45 - 28.04.2022 17:00","59906","60485"
"28.04.2022 17:00 - 28.04.2022 17:15","59832","60774"
"28.04.2022 17:15 - 28.04.2022 17:30","59821","61044"
"28.04.2022 17:30 - 28.04.2022 17:45","60064","60876"
"28.04.2022 17:45 - 28.04.2022 18:00","60009","61058"
"28.04.2022 18:00 - 28.04.2022 18:15","60020","61042"
"28.04.2022 18:15 - 28.04.2022 18:30","59952","61104"
"28.04.2022 18:30 - 28.04.2022 18:45","60025","61467"
"28.04.2022 18:45 - 28.04.2022 19:00","60291","61490"
"28.04.2022 19:00 - 28.04.2022 19:15","60494","61309"
"28.04.2022 19:15 - 28.04.2022 19:30","60297","61378"
"28.04.2022 19:30 - 28.04.2022 19:45","60341","61468"
"28.04.2022 19:45 - 28.04.2022 20:00","60098","61518"
"28.04.2022 20:00 - 28.04.2022 20:15","59699","61091"
"28.04.2022 20:15 - 28.04.2022 20:30","59225","61084"
"28.04.2022 20:30 - 28.04.2022 20:45","58841","60588"
"28.04.2022 20:45 - 28.04.2022 21:00","58489","60196"
"28.04.2022 21:00 - 28.04.2022 21:15","57921","60046"
"28.04.2022 21:15 - 28.04.2022 21:30","57415","59422"
"28.04.2022 21:30 - 28.04.2022 21:45","56462","58587"
"28.04.2022 21:45 - 28.04.2022 22:00","55770","57650"
"28.04.2022 22:00 - 28.04.2022 22:15","55284","56876"
"28.04.2022 22:15 - 28.04.2022 22:30","54499","55947"
"28.04.2022 22:30 - 28.04.2022 22:45","53490","54924"
"28.04.2022 22:45 - 28.04.2022 23:00","52387","53853"
"28.04.2022 23:00 - 28.04.2022 23:15","51497","52599"
"28.04.2022 23:15 - 28.04.2022 23:30","50839","51716"
"28.04.2022 23:30 - 28.04.2022 23:45","50001","50948"
"28.04.2022 23:45 - 29.04.2022 00:00","49421","50119"
"29.04.2022 00:00 - 29.04.2022 00:15","48176","48924"
"29.04.2022 00:15 - 29.04.2022 00:30","47978","48234"
"29.04.2022 00:30 - 29.04.2022 00:45","47479","47715"
"29.04.2022 00:45 - 29.04.2022 01:00","47144","46899"
"29.04.2022 01:00 - 29.04.2022 01:15","46770","46156"
"29.04.2022 01:15 - 29.04.2022 01:30","46504","45867"
"29.04.2022 01:30 - 29.04.2022 01:45","46104","45652"
"29.04.2022 01:45 - 29.04.2022 02:00","45766","45234"
"29.04.2022 02:00 - 29.04.2022 02:15","45410","44975"
"29.04.2022 02:15 - 29.04.2022 02:30","45484","44850"
"29.04.2022 02:30 - 29.04.2022 02:45","45394","44729"
"29.04.2022 02:45 - 29.04.2022 03:00","45569","44750"
"29.04.2022 03:00 - 29.04.2022 03:15","45501","44883"
"29.04.2022 03:15 - 29.04.2022 03:30","45617","44892"
"29.04.2022 03:30 - 29.04.2022 03:45","45745","45117"
"29.04.2022 03:45 - 29.04.2022 04:00","45956","45268"
"29.04.2022 04:00 - 29.04.2022 04:15","46607","45819"
"29.04.2022 04:15 - 29.04.2022 04:30","47039","46204"
"29.04.2022 04:30 - 29.04.2022 04:45","47392","46770"
"29.04.2022 04:45 - 29.04.2022 05:00","47741","47530"
"29.04.2022 05:00 - 29.04.2022 05:15","48899","48978"
"29.04.2022 05:15 - 29.04.2022 05:30","49512","49628"
"29.04.2022 05:30 - 29.04.2022 05:45","50398","50818"
"29.04.2022 05:45 - 29.04.2022 06:00","51722","51935"
"29.04.2022 06:00 - 29.04.2022 06:15","53705","54485"
"29.04.2022 06:15 - 29.04.2022 06:30","54868","56073"
"29.04.2022 06:30 - 29.04.2022 06:45","55947","57123"
"29.04.2022 06:45 - 29.04.2022 07:00","57031","58535"
"29.04.2022 07:00 - 29.04.2022 07:15","58501","59906"
"29.04.2022 07:15 - 29.04.2022 07:30","59438","60912"
"29.04.2022 07:30 - 29.04.2022 07:45","60161","61969"
"29.04.2022 07:45 - 29.04.2022 08:00","60965","62909"
"29.04.2022 08:00 - 29.04.2022 08:15","61550","63894"
"29.04.2022 08:15 - 29.04.2022 08:30","62077","64256"
"29.04.2022 08:30 - 29.04.2022 08:45","62433","64461"
"29.04.2022 08:45 - 29.04.2022 09:00","62631","64712"
"29.04.2022 09:00 - 29.04.2022 09:15","62659","64861"
"29.04.2022 09:15 - 29.04.2022 09:30","62790","65134"
"29.04.2022 09:30 - 29.04.2022 09:45","62939","65296"
"29.04.2022 09:45 - 29.04.2022 10:00","63070","65606"
"29.04.2022 10:00 - 29.04.2022 10:15","63291","65970"
"29.04.2022 10:15 - 29.04.2022 10:30","63497","65822"
"29.04.2022 10:30 - 29.04.2022 10:45","64012","65681"
"29.04.2022 10:45 - 29.04.2022 11:00","64008","65895"
"29.04.2022 11:00 - 29.04.2022 11:15","64028","65234"
"29.04.2022 11:15 - 29.04.2022 11:30","64259","65527"
"29.04.2022 11:30 - 29.04.2022 11:45","64370","65593"
"29.04.2022 11:45 - 29.04.2022 12:00","64437","65822"
"29.04.2022 12:00 - 29.04.2022 12:15","64349","65444"
"29.04.2022 12:15 - 29.04.2022 12:30","64026","65278"
"29.04.2022 12:30 - 29.04.2022 12:45","64099","65003"
"29.04.2022 12:45 - 29.04.2022 13:00","63988","64493"
"29.04.2022 13:00 - 29.04.2022 13:15","63722","64403"
"29.04.2022 13:15 - 29.04.2022 13:30","63301","63854"
"29.04.2022 13:30 - 29.04.2022 13:45","62884","62986"
"29.04.2022 13:45 - 29.04.2022 14:00","61947","62307"
"29.04.2022 14:00 - 29.04.2022 14:15","61598","61933"
"29.04.2022 14:15 - 29.04.2022 14:30","61293","61867"
"29.04.2022 14:30 - 29.04.2022 14:45","61142","61696"
"29.04.2022 14:45 - 29.04.2022 15:00","60801","61281"
"29.04.2022 15:00 - 29.04.2022 15:15","60622","60922"
"29.04.2022 15:15 - 29.04.2022 15:30","60476","60462"
"29.04.2022 15:30 - 29.04.2022 15:45","60446","59980"
"29.04.2022 15:45 - 29.04.2022 16:00","60139","59392"
"29.04.2022 16:00 - 29.04.2022 16:15","60036","59260"
"29.04.2022 16:15 - 29.04.2022 16:30","59624","59247"
"29.04.2022 16:30 - 29.04.2022 16:45","59539","59117"
"29.04.2022 16:45 - 29.04.2022 17:00","59319","59134"
"29.04.2022 17:00 - 29.04.2022 17:15","59174","60015"
"29.04.2022 17:15 - 29.04.2022 17:30","59228","59687"
"29.04.2022 17:30 - 29.04.2022 17:45","59299","59706"
"29.04.2022 17:45 - 29.04.2022 18:00","59249","59887"
"29.04.2022 18:00 - 29.04.2022 18:15","59111","60477"
"29.04.2022 18:15 - 29.04.2022 18:30","58826","60365"
"29.04.2022 18:30 - 29.04.2022 18:45","59025","60241"
"29.04.2022 18:45 - 29.04.2022 19:00","59135","60405"
"29.04.2022 19:00 - 29.04.2022 19:15","59263","60795"
"29.04.2022 19:15 - 29.04.2022 19:30","58991","60237"
"29.04.2022 19:30 - 29.04.2022 19:45","59012","59911"
"29.04.2022 19:45 - 29.04.2022 20:00","58850","59785"
"29.04.2022 20:00 - 29.04.2022 20:15","58440","59622"
"29.04.2022 20:15 - 29.04.2022 20:30","58129","59289"
"29.04.2022 20:30 - 29.04.2022 20:45","57769","58921"
"29.04.2022 20:45 - 29.04.2022 21:00","57267","58286"
"29.04.2022 21:00 - 29.04.2022 21:15","56812","57873"
"29.04.2022 21:15 - 29.04.2022 21:30","56265","57043"
"29.04.2022 21:30 - 29.04.2022 21:45","55342","56037"
"29.04.2022 21:45 - 29.04.2022 22:00","54391","54744"
"29.04.2022 22:00 - 29.04.2022 22:15","53794","54251"
"29.04.2022 22:15 - 29.04.2022 22:30","52997","53386"
"29.04.2022 22:30 - 29.04.2022 22:45","52036","52393"
"29.04.2022 22:45 - 29.04.2022 23:00","51040","51363"
"29.04.2022 23:00 - 29.04.2022 23:15","50003","50523"
"29.04.2022 23:15 - 29.04.2022 23:30","49219","49512"
"29.04.2022 23:30 - 29.04.2022 23:45","48410","48620"
"29.04.2022 23:45 - 30.04.2022 00:00","47807","47857"
"30.04.2022 00:00 - 30.04.2022 00:15","47296","46337"
"30.04.2022 00:15 - 30.04.2022 00:30","46826","46266"
"30.04.2022 00:30 - 30.04.2022 00:45","46437","45854"
"30.04.2022 00:45 - 30.04.2022 01:00","45966","45250"
"30.04.2022 01:00 - 30.04.2022 01:15","45538","44482"
"30.04.2022 01:15 - 30.04.2022 01:30","45155","44009"
"30.04.2022 01:30 - 30.04.2022 01:45","44557","43901"
"30.04.2022 01:45 - 30.04.2022 02:00","44345","43495"
"30.04.2022 02:00 - 30.04.2022 02:15","43935","43128"
"30.04.2022 02:15 - 30.04.2022 02:30","43797","42734"
"30.04.2022 02:30 - 30.04.2022 02:45","43577","42748"
"30.04.2022 02:45 - 30.04.2022 03:00","43578","42507"
"30.04.2022 03:00 - 30.04.2022 03:15","43358","42519"
"30.04.2022 03:15 - 30.04.2022 03:30","43436","42323"
"30.04.2022 03:30 - 30.04.2022 03:45","43290","42535"
"30.04.2022 03:45 - 30.04.2022 04:00","43316","42585"
"30.04.2022 04:00 - 30.04.2022 04:15","43558","42741"
"30.04.2022 04:15 - 30.04.2022 04:30","43628","42702"
"30.04.2022 04:30 - 30.04.2022 04:45","43662","42917"
"30.04.2022 04:45 - 30.04.2022 05:00","43669","42922"
"30.04.2022 05:00 - 30.04.2022 05:15","43926","43258"
"30.04.2022 05:15 - 30.04.2022 05:30","43875","43239"
"30.04.2022 05:30 - 30.04.2022 05:45","44047","43191"
"30.04.2022 05:45 - 30.04.2022 06:00","44216","43313"
"30.04.2022 06:00 - 30.04.2022 06:15","44204","43577"
"30.04.2022 06:15 - 30.04.2022 06:30","44283","43990"
"30.04.2022 06:30 - 30.04.2022 06:45","44648","44524"
"30.04.2022 06:45 - 30.04.2022 07:00","45098","45069"
"30.04.2022 07:00 - 30.04.2022 07:15","45994","46044"
"30.04.2022 07:15 - 30.04.2022 07:30","46509","46777"
"30.04.2022 07:30 - 30.04.2022 07:45","47327","47759"
"30.04.2022 07:45 - 30.04.2022 08:00","48058","48600"
"30.04.2022 08:00 - 30.04.2022 08:15","48964","49718"
"30.04.2022 08:15 - 30.04.2022 08:30","49755","50550"
"30.04.2022 08:30 - 30.04.2022 08:45","50558","51600"
"30.04.2022 08:45 - 30.04.2022 09:00","51174","52223"
"30.04.2022 09:00 - 30.04.2022 09:15","51934","52932"
"30.04.2022 09:15 - 30.04.2022 09:30","52465","53994"
"30.04.2022 09:30 - 30.04.2022 09:45","53312","54405"
"30.04.2022 09:45 - 30.04.2022 10:00","53854","54626"
"30.04.2022 10:00 - 30.04.2022 10:15","54399","55480"
"30.04.2022 10:15 - 30.04.2022 10:30","54805","55692"
"30.04.2022 10:30 - 30.04.2022 10:45","55113","55700"
"30.04.2022 10:45 - 30.04.2022 11:00","55287","55758"
"30.04.2022 11:00 - 30.04.2022 11:15","55450","55991"
"30.04.2022 11:15 - 30.04.2022 11:30","55870","56503"
"30.04.2022 11:30 - 30.04.2022 11:45","56136","56596"
"30.04.2022 11:45 - 30.04.2022 12:00","55801","56342"
"30.04.2022 12:00 - 30.04.2022 12:15","55638","56506"
"30.04.2022 12:15 - 30.04.2022 12:30","55415","56318"
"30.04.2022 12:30 - 30.04.2022 12:45","55248","55867"
"30.04.2022 12:45 - 30.04.2022 13:00","54756","55269"
"30.04.2022 13:00 - 30.04.2022 13:15","54344","54871"
"30.04.2022 13:15 - 30.04.2022 13:30","54030","54114"
"30.04.2022 13:30 - 30.04.2022 13:45","53305","53806"
"30.04.2022 13:45 - 30.04.2022 14:00","52795","53314"
"30.04.2022 14:00 - 30.04.2022 14:15","52439","52713"
"30.04.2022 14:15 - 30.04.2022 14:30","52238","52359"
"30.04.2022 14:30 - 30.04.2022 14:45","51924","51983"
"30.04.2022 14:45 - 30.04.2022 15:00","51669","51830"
"30.04.2022 15:00 - 30.04.2022 15:15","51061","51456"
"30.04.2022 15:15 - 30.04.2022 15:30","50815","51345"
"30.04.2022 15:30 - 30.04.2022 15:45","50778","51085"
"30.04.2022 15:45 - 30.04.2022 16:00","50858","50737"
"30.04.2022 16:00 - 30.04.2022 16:15","50642","50719"
"30.04.2022 16:15 - 30.04.2022 16:30","50382","50510"
"30.04.2022 16:30 - 30.04.2022 16:45","50079","50580"
"30.04.2022 16:45 - 30.04.2022 17:00","50105","50793"
"30.04.2022 17:00 - 30.04.2022 17:15","50528","50783"
"30.04.2022 17:15 - 30.04.2022 17:30","50630","50719"
"30.04.2022 17:30 - 30.04.2022 17:45","51043","51349"
"30.04.2022 17:45 - 30.04.2022 18:00","51263","51462"
"30.04.2022 18:00 - 30.04.2022 18:15","51582","51805"
"30.04.2022 18:15 - 30.04.2022 18:30","51677","51911"
"30.04.2022 18:30 - 30.04.2022 18:45","51813","52016"
"30.04.2022 18:45 - 30.04.2022 19:00","51623","51863"
"30.04.2022 19:00 - 30.04.2022 19:15","52010","51884"
"30.04.2022 19:15 - 30.04.2022 19:30","51625","51614"
"30.04.2022 19:30 - 30.04.2022 19:45","51760","51655"
"30.04.2022 19:45 - 30.04.2022 20:00","51404","51233"
"30.04.2022 20:00 - 30.04.2022 20:15","51023","51116"
"30.04.2022 20:15 - 30.04.2022 20:30","50919","50870"
"30.04.2022 20:30 - 30.04.2022 20:45","50574","50468"
"30.04.2022 20:45 - 30.04.2022 21:00","50279","50118"
"30.04.2022 21:00 - 30.04.2022 21:15","50084","49786"
"30.04.2022 21:15 - 30.04.2022 21:30","49906","49432"
"30.04.2022 21:30 - 30.04.2022 21:45","49546","48900"
"30.04.2022 21:45 - 30.04.2022 22:00","49096","48312"
"30.04.2022 22:00 - 30.04.2022 22:15","49118","48283"
"30.04.2022 22:15 - 30.04.2022 22:30","48655","47463"
"30.04.2022 22:30 - 30.04.2022 22:45","47831","46606"
"30.04.2022 22:45 - 30.04.2022 23:00","47177","45937"
"30.04.2022 23:00 - 30.04.2022 23:15","46468","45239"
"30.04.2022 23:15 - 30.04.2022 23:30","45744","44527"
"30.04.2022 23:30 - 30.04.2022 23:45","45077","43742"
"30.04.2022 23:45 - 01.05.2022 00:00","44446","42992"
"01.05.2022 00:00 - 01.05.2022 00:15","43934","42208"
"01.05.2022 00:15 - 01.05.2022 00:30","43331","41595"
"01.05.2022 00:30 - 01.05.2022 00:45","42866","40949"
"01.05.2022 00:45 - 01.05.2022 01:00","42353","40751"
"01.05.2022 01:00 - 01.05.2022 01:15","41894","40162"
"01.05.2022 01:15 - 01.05.2022 01:30","41514","39551"
"01.05.2022 01:30 - 01.05.2022 01:45","41218","39242"
"01.05.2022 01:45 - 01.05.2022 02:00","40968","38732"
"01.05.2022 02:00 - 01.05.2022 02:15","40300","38497"
