"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"13.05.2020 16:45 - 13.05.2020 17:00","59582","58920"
"13.05.2020 17:00 - 13.05.2020 17:15","59861","59130"
"13.05.2020 17:15 - 13.05.2020 17:30","59834","59327"
"13.05.2020 17:30 - 13.05.2020 17:45","59985","59688"
"13.05.2020 17:45 - 13.05.2020 18:00","60266","59910"
"13.05.2020 18:00 - 13.05.2020 18:15","60388","60008"
"13.05.2020 18:15 - 13.05.2020 18:30","60378","59884"
"13.05.2020 18:30 - 13.05.2020 18:45","60212","59978"
"13.05.2020 18:45 - 13.05.2020 19:00","59952","59848"
"13.05.2020 19:00 - 13.05.2020 19:15","59718","59857"
"13.05.2020 19:15 - 13.05.2020 19:30","59539","59550"
"13.05.2020 19:30 - 13.05.2020 19:45","59338","59021"
"13.05.2020 19:45 - 13.05.2020 20:00","59332","58648"
"13.05.2020 20:00 - 13.05.2020 20:15","58604","58184"
"13.05.2020 20:15 - 13.05.2020 20:30","57841","57445"
"13.05.2020 20:30 - 13.05.2020 20:45","57487","57081"
"13.05.2020 20:45 - 13.05.2020 21:00","57126","56580"
"13.05.2020 21:00 - 13.05.2020 21:15","56925","56242"
"13.05.2020 21:15 - 13.05.2020 21:30","56460","55497"
"13.05.2020 21:30 - 13.05.2020 21:45","55813","54844"
"13.05.2020 21:45 - 13.05.2020 22:00","55056","53997"
"13.05.2020 22:00 - 13.05.2020 22:15","54773","53329"
"13.05.2020 22:15 - 13.05.2020 22:30","53859","52515"
"13.05.2020 22:30 - 13.05.2020 22:45","52744","51440"
"13.05.2020 22:45 - 13.05.2020 23:00","51906","50424"
"13.05.2020 23:00 - 13.05.2020 23:15","50820","49241"
"13.05.2020 23:15 - 13.05.2020 23:30","49813","48493"
"13.05.2020 23:30 - 13.05.2020 23:45","48939","47679"
"13.05.2020 23:45 - 14.05.2020 00:00","48167","46861"
"14.05.2020 00:00 - 14.05.2020 00:15","46752","45938"
"14.05.2020 00:15 - 14.05.2020 00:30","46151","45184"
"14.05.2020 00:30 - 14.05.2020 00:45","45643","45057"
"14.05.2020 00:45 - 14.05.2020 01:00","45191","44633"
"14.05.2020 01:00 - 14.05.2020 01:15","44647","44052"
"14.05.2020 01:15 - 14.05.2020 01:30","44373","43984"
"14.05.2020 01:30 - 14.05.2020 01:45","43952","43615"
"14.05.2020 01:45 - 14.05.2020 02:00","43731","43539"
"14.05.2020 02:00 - 14.05.2020 02:15","43350","43173"
"14.05.2020 02:15 - 14.05.2020 02:30","43142","43090"
"14.05.2020 02:30 - 14.05.2020 02:45","43182","43063"
"14.05.2020 02:45 - 14.05.2020 03:00","43198","43151"
"14.05.2020 03:00 - 14.05.2020 03:15","43358","42906"
"14.05.2020 03:15 - 14.05.2020 03:30","43513","42937"
"14.05.2020 03:30 - 14.05.2020 03:45","43484","43173"
"14.05.2020 03:45 - 14.05.2020 04:00","43655","43552"
"14.05.2020 04:00 - 14.05.2020 04:15","44132","44052"
"14.05.2020 04:15 - 14.05.2020 04:30","44395","44173"
"14.05.2020 04:30 - 14.05.2020 04:45","44859","44671"
"14.05.2020 04:45 - 14.05.2020 05:00","45367","45037"
"14.05.2020 05:00 - 14.05.2020 05:15","46393","46299"
"14.05.2020 05:15 - 14.05.2020 05:30","47053","46776"
"14.05.2020 05:30 - 14.05.2020 05:45","47776","47096"
"14.05.2020 05:45 - 14.05.2020 06:00","48959","48238"
"14.05.2020 06:00 - 14.05.2020 06:15","51530","50574"
"14.05.2020 06:15 - 14.05.2020 06:30","53065","52399"
"14.05.2020 06:30 - 14.05.2020 06:45","54507","53723"
"14.05.2020 06:45 - 14.05.2020 07:00","55743","54596"
"14.05.2020 07:00 - 14.05.2020 07:15","57202","56389"
"14.05.2020 07:15 - 14.05.2020 07:30","58138","57419"
"14.05.2020 07:30 - 14.05.2020 07:45","58937","58385"
"14.05.2020 07:45 - 14.05.2020 08:00","59597","59358"
"14.05.2020 08:00 - 14.05.2020 08:15","60255","60238"
"14.05.2020 08:15 - 14.05.2020 08:30","60869","60655"
"14.05.2020 08:30 - 14.05.2020 08:45","60995","61508"
"14.05.2020 08:45 - 14.05.2020 09:00","61291","61944"
"14.05.2020 09:00 - 14.05.2020 09:15","60791","61508"
"14.05.2020 09:15 - 14.05.2020 09:30","61057","61874"
"14.05.2020 09:30 - 14.05.2020 09:45","61409","62290"
"14.05.2020 09:45 - 14.05.2020 10:00","61652","62795"
"14.05.2020 10:00 - 14.05.2020 10:15","61730","62756"
"14.05.2020 10:15 - 14.05.2020 10:30","61841","63096"
"14.05.2020 10:30 - 14.05.2020 10:45","62227","63314"
"14.05.2020 10:45 - 14.05.2020 11:00","62757","63519"
"14.05.2020 11:00 - 14.05.2020 11:15","62858","63724"
"14.05.2020 11:15 - 14.05.2020 11:30","63022","64383"
"14.05.2020 11:30 - 14.05.2020 11:45","63477","65000"
"14.05.2020 11:45 - 14.05.2020 12:00","64190","64752"
"14.05.2020 12:00 - 14.05.2020 12:15","63484","64513"
"14.05.2020 12:15 - 14.05.2020 12:30","63074","64451"
"14.05.2020 12:30 - 14.05.2020 12:45","62784","64161"
"14.05.2020 12:45 - 14.05.2020 13:00","62710","64169"
"14.05.2020 13:00 - 14.05.2020 13:15","62403","63586"
"14.05.2020 13:15 - 14.05.2020 13:30","62729","63065"
"14.05.2020 13:30 - 14.05.2020 13:45","61354","63023"
"14.05.2020 13:45 - 14.05.2020 14:00","60890","62933"
"14.05.2020 14:00 - 14.05.2020 14:15","60812","62245"
"14.05.2020 14:15 - 14.05.2020 14:30","60491","61913"
"14.05.2020 14:30 - 14.05.2020 14:45","60146","61748"
"14.05.2020 14:45 - 14.05.2020 15:00","59808","61508"
"14.05.2020 15:00 - 14.05.2020 15:15","59958","61203"
"14.05.2020 15:15 - 14.05.2020 15:30","59609","60511"
"14.05.2020 15:30 - 14.05.2020 15:45","59510","60176"
"14.05.2020 15:45 - 14.05.2020 16:00","58991","59622"
"14.05.2020 16:00 - 14.05.2020 16:15","59111","59470"
"14.05.2020 16:15 - 14.05.2020 16:30","58729","59096"
"14.05.2020 16:30 - 14.05.2020 16:45","58664","58788"
"14.05.2020 16:45 - 14.05.2020 17:00","58404","58655"
"14.05.2020 17:00 - 14.05.2020 17:15","58789","59170"
"14.05.2020 17:15 - 14.05.2020 17:30","58711","58889"
"14.05.2020 17:30 - 14.05.2020 17:45","58798","59385"
"14.05.2020 17:45 - 14.05.2020 18:00","58998","59688"
"14.05.2020 18:00 - 14.05.2020 18:15","59121","59722"
"14.05.2020 18:15 - 14.05.2020 18:30","59093","59533"
"14.05.2020 18:30 - 14.05.2020 18:45","59253","59526"
"14.05.2020 18:45 - 14.05.2020 19:00","59539","59600"
"14.05.2020 19:00 - 14.05.2020 19:15","59465","59297"
"14.05.2020 19:15 - 14.05.2020 19:30","59463","58735"
"14.05.2020 19:30 - 14.05.2020 19:45","59151","58569"
"14.05.2020 19:45 - 14.05.2020 20:00","59170","58404"
"14.05.2020 20:00 - 14.05.2020 20:15","58642","57737"
"14.05.2020 20:15 - 14.05.2020 20:30","57887","56989"
"14.05.2020 20:30 - 14.05.2020 20:45","57352","56418"
"14.05.2020 20:45 - 14.05.2020 21:00","57097","56245"
"14.05.2020 21:00 - 14.05.2020 21:15","56588","55757"
"14.05.2020 21:15 - 14.05.2020 21:30","56201","55045"
"14.05.2020 21:30 - 14.05.2020 21:45","55606","54457"
"14.05.2020 21:45 - 14.05.2020 22:00","54873","54396"
"14.05.2020 22:00 - 14.05.2020 22:15","54467","53478"
"14.05.2020 22:15 - 14.05.2020 22:30","53571","52894"
"14.05.2020 22:30 - 14.05.2020 22:45","52453","51741"
"14.05.2020 22:45 - 14.05.2020 23:00","51412","50805"
"14.05.2020 23:00 - 14.05.2020 23:15","50296","49181"
"14.05.2020 23:15 - 14.05.2020 23:30","49372","48115"
"14.05.2020 23:30 - 14.05.2020 23:45","48388","47204"
"14.05.2020 23:45 - 15.05.2020 00:00","47785","46464"
"15.05.2020 00:00 - 15.05.2020 00:15","46384","45660"
"15.05.2020 00:15 - 15.05.2020 00:30","45612","45099"
"15.05.2020 00:30 - 15.05.2020 00:45","45217","45024"
"15.05.2020 00:45 - 15.05.2020 01:00","44772","44544"
"15.05.2020 01:00 - 15.05.2020 01:15","44261","43605"
"15.05.2020 01:15 - 15.05.2020 01:30","43989","43202"
"15.05.2020 01:30 - 15.05.2020 01:45","43530","43136"
"15.05.2020 01:45 - 15.05.2020 02:00","43365","42907"
"15.05.2020 02:00 - 15.05.2020 02:15","42967","43356"
"15.05.2020 02:15 - 15.05.2020 02:30","42942","43348"
"15.05.2020 02:30 - 15.05.2020 02:45","42909","43548"
"15.05.2020 02:45 - 15.05.2020 03:00","42754","43848"
"15.05.2020 03:00 - 15.05.2020 03:15","42888","43923"
"15.05.2020 03:15 - 15.05.2020 03:30","42935","44011"
"15.05.2020 03:30 - 15.05.2020 03:45","42945","44023"
"15.05.2020 03:45 - 15.05.2020 04:00","43072","44215"
"15.05.2020 04:00 - 15.05.2020 04:15","43539","44956"
"15.05.2020 04:15 - 15.05.2020 04:30","43801","45522"
"15.05.2020 04:30 - 15.05.2020 04:45","44185","45683"
"15.05.2020 04:45 - 15.05.2020 05:00","44719","46057"
"15.05.2020 05:00 - 15.05.2020 05:15","45802","47159"
"15.05.2020 05:15 - 15.05.2020 05:30","46300","47413"
"15.05.2020 05:30 - 15.05.2020 05:45","46920","47495"
"15.05.2020 05:45 - 15.05.2020 06:00","48121","48486"
"15.05.2020 06:00 - 15.05.2020 06:15","50375","50685"
"15.05.2020 06:15 - 15.05.2020 06:30","52010","52174"
"15.05.2020 06:30 - 15.05.2020 06:45","53318","53167"
"15.05.2020 06:45 - 15.05.2020 07:00","54580","54053"
"15.05.2020 07:00 - 15.05.2020 07:15","55881","55464"
"15.05.2020 07:15 - 15.05.2020 07:30","56774","56570"
"15.05.2020 07:30 - 15.05.2020 07:45","57640","57666"
"15.05.2020 07:45 - 15.05.2020 08:00","58434","58493"
"15.05.2020 08:00 - 15.05.2020 08:15","59087","59879"
"15.05.2020 08:15 - 15.05.2020 08:30","59375","60569"
"15.05.2020 08:30 - 15.05.2020 08:45","59408","60846"
"15.05.2020 08:45 - 15.05.2020 09:00","59609","61092"
"15.05.2020 09:00 - 15.05.2020 09:15","59064","61260"
"15.05.2020 09:15 - 15.05.2020 09:30","59336","61662"
"15.05.2020 09:30 - 15.05.2020 09:45","59679","61993"
"15.05.2020 09:45 - 15.05.2020 10:00","59900","62434"
"15.05.2020 10:00 - 15.05.2020 10:15","59697","62648"
"15.05.2020 10:15 - 15.05.2020 10:30","59915","62935"
"15.05.2020 10:30 - 15.05.2020 10:45","60035","63167"
"15.05.2020 10:45 - 15.05.2020 11:00","60553","63752"
"15.05.2020 11:00 - 15.05.2020 11:15","60598","63654"
"15.05.2020 11:15 - 15.05.2020 11:30","60855","64188"
"15.05.2020 11:30 - 15.05.2020 11:45","61000","64661"
"15.05.2020 11:45 - 15.05.2020 12:00","61082","64575"
"15.05.2020 12:00 - 15.05.2020 12:15","60821","64519"
"15.05.2020 12:15 - 15.05.2020 12:30","60572","64272"
"15.05.2020 12:30 - 15.05.2020 12:45","60443","64103"
"15.05.2020 12:45 - 15.05.2020 13:00","60428","64063"
"15.05.2020 13:00 - 15.05.2020 13:15","60125","63343"
"15.05.2020 13:15 - 15.05.2020 13:30","59538","62963"
"15.05.2020 13:30 - 15.05.2020 13:45","59408","62206"
"15.05.2020 13:45 - 15.05.2020 14:00","58689","61840"
"15.05.2020 14:00 - 15.05.2020 14:15","58542","61294"
"15.05.2020 14:15 - 15.05.2020 14:30","58359","60862"
"15.05.2020 14:30 - 15.05.2020 14:45","58000","60433"
"15.05.2020 14:45 - 15.05.2020 15:00","57795","60136"
"15.05.2020 15:00 - 15.05.2020 15:15","57613","60083"
"15.05.2020 15:15 - 15.05.2020 15:30","57152","59855"
"15.05.2020 15:30 - 15.05.2020 15:45","57017","59537"
"15.05.2020 15:45 - 15.05.2020 16:00","56730","59230"
"15.05.2020 16:00 - 15.05.2020 16:15","56623","59223"
"15.05.2020 16:15 - 15.05.2020 16:30","56631","59016"
"15.05.2020 16:30 - 15.05.2020 16:45","56396","58393"
"15.05.2020 16:45 - 15.05.2020 17:00","56523","58240"
"15.05.2020 17:00 - 15.05.2020 17:15","57233","58238"
"15.05.2020 17:15 - 15.05.2020 17:30","57326","58452"
"15.05.2020 17:30 - 15.05.2020 17:45","57474","58395"
"15.05.2020 17:45 - 15.05.2020 18:00","57624","58645"
"15.05.2020 18:00 - 15.05.2020 18:15","57825","58742"
"15.05.2020 18:15 - 15.05.2020 18:30","57796","58650"
"15.05.2020 18:30 - 15.05.2020 18:45","57692","58574"
"15.05.2020 18:45 - 15.05.2020 19:00","57684","58523"
"15.05.2020 19:00 - 15.05.2020 19:15","57469","58703"
"15.05.2020 19:15 - 15.05.2020 19:30","57088","58047"
"15.05.2020 19:30 - 15.05.2020 19:45","56699","57804"
"15.05.2020 19:45 - 15.05.2020 20:00","56517","57311"
"15.05.2020 20:00 - 15.05.2020 20:15","55968","56556"
"15.05.2020 20:15 - 15.05.2020 20:30","55284","55776"
"15.05.2020 20:30 - 15.05.2020 20:45","54835","55231"
"15.05.2020 20:45 - 15.05.2020 21:00","54392","54617"
"15.05.2020 21:00 - 15.05.2020 21:15","53863","54313"
"15.05.2020 21:15 - 15.05.2020 21:30","53612","53819"
"15.05.2020 21:30 - 15.05.2020 21:45","53018","53273"
"15.05.2020 21:45 - 15.05.2020 22:00","52455","52840"
"15.05.2020 22:00 - 15.05.2020 22:15","52010","52695"
"15.05.2020 22:15 - 15.05.2020 22:30","51296","51855"
"15.05.2020 22:30 - 15.05.2020 22:45","50289","50768"
"15.05.2020 22:45 - 15.05.2020 23:00","49524","49942"
"15.05.2020 23:00 - 15.05.2020 23:15","48618","48893"
"15.05.2020 23:15 - 15.05.2020 23:30","47731","48011"
"15.05.2020 23:30 - 15.05.2020 23:45","46894","46901"
"15.05.2020 23:45 - 16.05.2020 00:00","46322","46154"
"16.05.2020 00:00 - 16.05.2020 00:15","44844","44724"
"16.05.2020 00:15 - 16.05.2020 00:30","44016","44204"
"16.05.2020 00:30 - 16.05.2020 00:45","43388","43482"
"16.05.2020 00:45 - 16.05.2020 01:00","42824","42960"
"16.05.2020 01:00 - 16.05.2020 01:15","42591","42302"
"16.05.2020 01:15 - 16.05.2020 01:30","42008","42133"
"16.05.2020 01:30 - 16.05.2020 01:45","41493","41751"
"16.05.2020 01:45 - 16.05.2020 02:00","41351","41548"
"16.05.2020 02:00 - 16.05.2020 02:15","40685","41249"
"16.05.2020 02:15 - 16.05.2020 02:30","40414","41239"
"16.05.2020 02:30 - 16.05.2020 02:45","40312","41086"
"16.05.2020 02:45 - 16.05.2020 03:00","40221","41046"
"16.05.2020 03:00 - 16.05.2020 03:15","40178","40984"
"16.05.2020 03:15 - 16.05.2020 03:30","40175","40996"
"16.05.2020 03:30 - 16.05.2020 03:45","40074","41010"
"16.05.2020 03:45 - 16.05.2020 04:00","40007","40991"
"16.05.2020 04:00 - 16.05.2020 04:15","40135","41132"
"16.05.2020 04:15 - 16.05.2020 04:30","40203","41148"
"16.05.2020 04:30 - 16.05.2020 04:45","40284","41273"
"16.05.2020 04:45 - 16.05.2020 05:00","40414","41373"
"16.05.2020 05:00 - 16.05.2020 05:15","40578","41587"
"16.05.2020 05:15 - 16.05.2020 05:30","40400","41355"
"16.05.2020 05:30 - 16.05.2020 05:45","40292","41491"
"16.05.2020 05:45 - 16.05.2020 06:00","40264","41470"
"16.05.2020 06:00 - 16.05.2020 06:15","40620","41639"
"16.05.2020 06:15 - 16.05.2020 06:30","40786","41991"
"16.05.2020 06:30 - 16.05.2020 06:45","41178","42480"
"16.05.2020 06:45 - 16.05.2020 07:00","41730","42924"
"16.05.2020 07:00 - 16.05.2020 07:15","42629","43612"
"16.05.2020 07:15 - 16.05.2020 07:30","43355","44259"
"16.05.2020 07:30 - 16.05.2020 07:45","44301","45190"
"16.05.2020 07:45 - 16.05.2020 08:00","45234","46413"
"16.05.2020 08:00 - 16.05.2020 08:15","46294","47469"
"16.05.2020 08:15 - 16.05.2020 08:30","47142","48204"
"16.05.2020 08:30 - 16.05.2020 08:45","47933","49731"
"16.05.2020 08:45 - 16.05.2020 09:00","48851","50323"
"16.05.2020 09:00 - 16.05.2020 09:15","49293","51357"
"16.05.2020 09:15 - 16.05.2020 09:30","49681","51874"
"16.05.2020 09:30 - 16.05.2020 09:45","50621","52438"
"16.05.2020 09:45 - 16.05.2020 10:00","51123","52658"
"16.05.2020 10:00 - 16.05.2020 10:15","51304","53082"
"16.05.2020 10:15 - 16.05.2020 10:30","51614","53357"
"16.05.2020 10:30 - 16.05.2020 10:45","51830","53709"
"16.05.2020 10:45 - 16.05.2020 11:00","52119","53919"
"16.05.2020 11:00 - 16.05.2020 11:15","52192","54428"
"16.05.2020 11:15 - 16.05.2020 11:30","52548","54400"
"16.05.2020 11:30 - 16.05.2020 11:45","52851","55021"
"16.05.2020 11:45 - 16.05.2020 12:00","52860","54929"
"16.05.2020 12:00 - 16.05.2020 12:15","52396","54675"
"16.05.2020 12:15 - 16.05.2020 12:30","52043","54442"
"16.05.2020 12:30 - 16.05.2020 12:45","52258","53985"
"16.05.2020 12:45 - 16.05.2020 13:00","51846","53754"
"16.05.2020 13:00 - 16.05.2020 13:15","51032","53291"
"16.05.2020 13:15 - 16.05.2020 13:30","50618","52612"
"16.05.2020 13:30 - 16.05.2020 13:45","49893","52327"
"16.05.2020 13:45 - 16.05.2020 14:00","49555","51863"
"16.05.2020 14:00 - 16.05.2020 14:15","49195","51397"
"16.05.2020 14:15 - 16.05.2020 14:30","48490","51098"
"16.05.2020 14:30 - 16.05.2020 14:45","48395","51084"
"16.05.2020 14:45 - 16.05.2020 15:00","48169","50749"
"16.05.2020 15:00 - 16.05.2020 15:15","48201","50449"
"16.05.2020 15:15 - 16.05.2020 15:30","47990","50076"
"16.05.2020 15:30 - 16.05.2020 15:45","48022","49638"
"16.05.2020 15:45 - 16.05.2020 16:00","47885","49168"
"16.05.2020 16:00 - 16.05.2020 16:15","47961","48764"
"16.05.2020 16:15 - 16.05.2020 16:30","48028","48860"
"16.05.2020 16:30 - 16.05.2020 16:45","47853","48910"
"16.05.2020 16:45 - 16.05.2020 17:00","47960","48824"
"16.05.2020 17:00 - 16.05.2020 17:15","48433","49085"
"16.05.2020 17:15 - 16.05.2020 17:30","48551","49314"
"16.05.2020 17:30 - 16.05.2020 17:45","48954","49383"
"16.05.2020 17:45 - 16.05.2020 18:00","49166","49800"
"16.05.2020 18:00 - 16.05.2020 18:15","49538","50025"
"16.05.2020 18:15 - 16.05.2020 18:30","49461","49957"
"16.05.2020 18:30 - 16.05.2020 18:45","49631","49823"
"16.05.2020 18:45 - 16.05.2020 19:00","49551","49979"
"16.05.2020 19:00 - 16.05.2020 19:15","49630","50104"
"16.05.2020 19:15 - 16.05.2020 19:30","49425","49828"
"16.05.2020 19:30 - 16.05.2020 19:45","49168","49676"
"16.05.2020 19:45 - 16.05.2020 20:00","48998","49409"
"16.05.2020 20:00 - 16.05.2020 20:15","48531","49407"
"16.05.2020 20:15 - 16.05.2020 20:30","47993","48672"
"16.05.2020 20:30 - 16.05.2020 20:45","47678","48425"
"16.05.2020 20:45 - 16.05.2020 21:00","47534","48206"
"16.05.2020 21:00 - 16.05.2020 21:15","47273","48215"
"16.05.2020 21:15 - 16.05.2020 21:30","47097","47879"
"16.05.2020 21:30 - 16.05.2020 21:45","46872","47820"
"16.05.2020 21:45 - 16.05.2020 22:00","46800","47713"
"16.05.2020 22:00 - 16.05.2020 22:15","46568","47606"
"16.05.2020 22:15 - 16.05.2020 22:30","45932","46878"
"16.05.2020 22:30 - 16.05.2020 22:45","45272","46224"
"16.05.2020 22:45 - 16.05.2020 23:00","44575","45488"
"16.05.2020 23:00 - 16.05.2020 23:15","43817","44413"
"16.05.2020 23:15 - 16.05.2020 23:30","43092","43659"
"16.05.2020 23:30 - 16.05.2020 23:45","42423","42932"
"16.05.2020 23:45 - 17.05.2020 00:00","41844","42211"
"17.05.2020 00:00 - 17.05.2020 00:15","40310","40788"
"17.05.2020 00:15 - 17.05.2020 00:30","39703","40319"
"17.05.2020 00:30 - 17.05.2020 00:45","39049","39957"
"17.05.2020 00:45 - 17.05.2020 01:00","38605","39551"
"17.05.2020 01:00 - 17.05.2020 01:15","38169","38917"
"17.05.2020 01:15 - 17.05.2020 01:30","37783","38744"
"17.05.2020 01:30 - 17.05.2020 01:45","37282","38431"
"17.05.2020 01:45 - 17.05.2020 02:00","37131","38099"
"17.05.2020 02:00 - 17.05.2020 02:15","36647","37899"
"17.05.2020 02:15 - 17.05.2020 02:30","36525","37589"
"17.05.2020 02:30 - 17.05.2020 02:45","36279","37477"
"17.05.2020 02:45 - 17.05.2020 03:00","36087","37782"
"17.05.2020 03:00 - 17.05.2020 03:15","36065","37334"
"17.05.2020 03:15 - 17.05.2020 03:30","36032","37259"
"17.05.2020 03:30 - 17.05.2020 03:45","35928","37141"
"17.05.2020 03:45 - 17.05.2020 04:00","35927","37230"
"17.05.2020 04:00 - 17.05.2020 04:15","36052","37000"
"17.05.2020 04:15 - 17.05.2020 04:30","36108","37371"
"17.05.2020 04:30 - 17.05.2020 04:45","36302","37426"
"17.05.2020 04:45 - 17.05.2020 05:00","36413","37282"
"17.05.2020 05:00 - 17.05.2020 05:15","36518","37295"
"17.05.2020 05:15 - 17.05.2020 05:30","36216","36900"
"17.05.2020 05:30 - 17.05.2020 05:45","35950","36859"
"17.05.2020 05:45 - 17.05.2020 06:00","35784","37139"
"17.05.2020 06:00 - 17.05.2020 06:15","35826","36960"
"17.05.2020 06:15 - 17.05.2020 06:30","35557","36938"
"17.05.2020 06:30 - 17.05.2020 06:45","35746","37370"
"17.05.2020 06:45 - 17.05.2020 07:00","36270","37797"
"17.05.2020 07:00 - 17.05.2020 07:15","36836","38179"
"17.05.2020 07:15 - 17.05.2020 07:30","37218","38728"
"17.05.2020 07:30 - 17.05.2020 07:45","38092","39494"
"17.05.2020 07:45 - 17.05.2020 08:00","38742","40605"
"17.05.2020 08:00 - 17.05.2020 08:15","39567","41533"
"17.05.2020 08:15 - 17.05.2020 08:30","40687","42072"
"17.05.2020 08:30 - 17.05.2020 08:45","41306","43178"
"17.05.2020 08:45 - 17.05.2020 09:00","42146","44149"
"17.05.2020 09:00 - 17.05.2020 09:15","42750","45382"
"17.05.2020 09:15 - 17.05.2020 09:30","43489","45919"
"17.05.2020 09:30 - 17.05.2020 09:45","44192","46479"
"17.05.2020 09:45 - 17.05.2020 10:00","44682","47005"
"17.05.2020 10:00 - 17.05.2020 10:15","45123","47779"
"17.05.2020 10:15 - 17.05.2020 10:30","45629","48222"
"17.05.2020 10:30 - 17.05.2020 10:45","46197","48959"
"17.05.2020 10:45 - 17.05.2020 11:00","46713","49632"
"17.05.2020 11:00 - 17.05.2020 11:15","47350","50171"
"17.05.2020 11:15 - 17.05.2020 11:30","48061","50843"
"17.05.2020 11:30 - 17.05.2020 11:45","48628","51508"
"17.05.2020 11:45 - 17.05.2020 12:00","48959","51342"
"17.05.2020 12:00 - 17.05.2020 12:15","48653","51274"
"17.05.2020 12:15 - 17.05.2020 12:30","48274","50899"
"17.05.2020 12:30 - 17.05.2020 12:45","47890","50530"
"17.05.2020 12:45 - 17.05.2020 13:00","47555","49999"
"17.05.2020 13:00 - 17.05.2020 13:15","46880","49321"
"17.05.2020 13:15 - 17.05.2020 13:30","46562","48604"
"17.05.2020 13:30 - 17.05.2020 13:45","45958","48592"
"17.05.2020 13:45 - 17.05.2020 14:00","45471","47897"
"17.05.2020 14:00 - 17.05.2020 14:15","45155","47127"
"17.05.2020 14:15 - 17.05.2020 14:30","44752","46655"
"17.05.2020 14:30 - 17.05.2020 14:45","44650","46283"
"17.05.2020 14:45 - 17.05.2020 15:00","44333","46057"
"17.05.2020 15:00 - 17.05.2020 15:15","44334","45831"
"17.05.2020 15:15 - 17.05.2020 15:30","43809","45543"
"17.05.2020 15:30 - 17.05.2020 15:45","43643","45642"
"17.05.2020 15:45 - 17.05.2020 16:00","43408","45514"
"17.05.2020 16:00 - 17.05.2020 16:15","43598","45376"
"17.05.2020 16:15 - 17.05.2020 16:30","43591","45500"
"17.05.2020 16:30 - 17.05.2020 16:45","43979","45594"
"17.05.2020 16:45 - 17.05.2020 17:00","44086","45464"
"17.05.2020 17:00 - 17.05.2020 17:15","44896","45911"
"17.05.2020 17:15 - 17.05.2020 17:30","45215","46194"
"17.05.2020 17:30 - 17.05.2020 17:45","45726","46317"
"17.05.2020 17:45 - 17.05.2020 18:00","46148","47015"
"17.05.2020 18:00 - 17.05.2020 18:15","46914","47790"
"17.05.2020 18:15 - 17.05.2020 18:30","47311","47867"
"17.05.2020 18:30 - 17.05.2020 18:45","47481","48184"
"17.05.2020 18:45 - 17.05.2020 19:00","47357","48569"
"17.05.2020 19:00 - 17.05.2020 19:15","47604","48977"
"17.05.2020 19:15 - 17.05.2020 19:30","47561","48971"
"17.05.2020 19:30 - 17.05.2020 19:45","47587","48578"
"17.05.2020 19:45 - 17.05.2020 20:00","47524","48532"
"17.05.2020 20:00 - 17.05.2020 20:15","47421","48631"
"17.05.2020 20:15 - 17.05.2020 20:30","47050","48176"
